StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,UserLanguage,Q1.2,Q3.1_1,Q3.1_2,Q3.1_3,Q4.2,Q4.3,Q5.2,Q5.4,Q5.6,Q5.8,Q5.10,Q5.12,Q5.14,Q5.16,Q5.18,Q5.20,Q5.21,Q5.23,Q5.25,Q5.27,Q5.29,Q6.2,Q6.4,Q6.6,Q6.8,Q6.10,Q6.12,Q6.14,Q6.16,Q6.18,Q6.20,Q6.21,Q6.23,Q6.25,Q6.27,Q6.29,Q7.2,Q7.4,Q7.6,Q7.8,Q7.10,Q7.12,Q7.14,Q7.16,Q7.18,Q7.20,Q7.21,Q7.23,Q7.25,Q7.27,Q7.29,Q8.2,Q8.4,Q8.6,Q8.8,Q8.10,Q8.12,Q8.14,Q8.16,Q8.18,Q8.20,Q8.21,Q8.23,Q8.25,Q8.27,Q8.29,Q9.1_1,Q9.1_2,Q9.1_3,Q9.1_4,Q9.1_5,Q9.2,Q10.2,Q10.3,Q10.4,Q11.2,Q11.4,Q11.6,Q11.8,Q11.10,Q11.12,Q11.14,Q11.16,Q11.18,Q11.20,Q11.22,Q11.24,Q11.26,Q11.28,Q11.30,Q11.31,Q11.33,Q11.35,Q11.37,Q11.39,Q11.41,Q11.43,Q12.2,Q12.4,Q12.6,Q12.8,Q12.10,Q12.12,Q12.14,Q12.16,Q12.18,Q12.20,Q12.22,Q12.24,Q12.26,Q12.28,Q12.30,Q12.31,Q12.33,Q12.35,Q12.37,Q12.39,Q12.41,Q12.43,Q13.2,Q13.4,Q13.6,Q13.8,Q13.10,Q13.12,Q13.14,Q13.16,Q13.18,Q13.20,Q13.22,Q13.24,Q13.26,Q13.28,Q13.30,Q13.31,Q13.33,Q13.35,Q13.37,Q13.39,Q13.41,Q13.43,Q14.2,Q14.4,Q14.6,Q14.8,Q14.10,Q14.12,Q14.14,Q14.16,Q14.18,Q14.20,Q14.22,Q14.24,Q14.26,Q14.28,Q14.30,Q14.31,Q14.33,Q14.35,Q14.37,Q14.39,Q14.41,Q14.43,Q15.2,Q15.4,Q15.6,Q15.8,Q15.10,Q15.12,Q15.14,Q15.16,Q15.18,Q15.20,Q15.22,Q15.24,Q15.26,Q15.28,Q15.30,Q15.31,Q15.33,Q15.35,Q15.37,Q15.39,Q15.41,Q15.43,Q16.2,Q16.4,Q16.6,Q16.8,Q16.10,Q16.12,Q16.14,Q16.16,Q16.18,Q16.20,Q16.22,Q16.24,Q16.26,Q16.28,Q16.30,Q16.31,Q16.33,Q16.35,Q16.37,Q16.39,Q16.41,Q16.43,Q17.2,Q17.4,Q17.6,Q17.8,Q17.10,Q17.12,Q17.14,Q17.16,Q17.18,Q17.20,Q17.22,Q17.24,Q17.26,Q17.28,Q17.30,Q17.31,Q17.33,Q17.35,Q17.37,Q17.39,Q17.41,Q17.43,Q18.2,Q18.4,Q18.6,Q18.8,Q18.10,Q18.12,Q18.14,Q18.16,Q18.18,Q18.20,Q18.22,Q18.24,Q18.26,Q18.28,Q18.30,Q18.31,Q18.33,Q18.35,Q18.37,Q18.39,Q18.41,Q18.43,Q19.1_1,Q19.1_2,Q19.1_3,Q19.1_4,Q19.1_5,Q19.2,Q19.3,Q19.4,Q20.1,Q20.2,Q20.2_4_TEXT
2023-03-07 10:58:07,2023-03-07 11:10:55,100,767,True,2023-03-07 11:10:56,EN,I agree.,Slightly knowledgeable,Slightly knowledgeable,Not knowledgeable at all,The model is a computer program that automatically classify different types of food.,Red parts of the image have a high influence on the model's prediction.,,,,,,,,,,,,,,,,grilled_salmon,"Yes, I agree.",spring_rolls,"Yes, I agree.",,"No, I do not agree.",,"Yes, I agree.",gnocchi,"No, I do not agree.",I am familiar enough and do not need more examples.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither agree nor disagree,Somewhat agree,Disagree,Somewhat agree,Somewhat agree,Because the model has been trained on a lot of images and probably knows more about me.,The model is a computer program that automatically evaluates if a criminal defendant is likely to reoffend.,The attributes will influence the automated decisions for criminal recidivism.,Positive values (in red) have a higher impact to the model's decision that the defendant is likely to reoffend.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,I think that the criminal defendant is not likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is not likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",No,I think that the criminal defendant is likely to reoffend.,"No, I do not agree.",I am familiar enough and do not need more examples.,,,,,,,Somewhat agree,Somewhat disagree,Strongly disagree,Disagree,Disagree,There are a lot more variables that the AI does not calculate and i do not trust that with the current variable the algorithm would be able to make an accurate decision.,juvenile other count,priors count,20,Male,
2023-03-07 10:58:28,2023-03-07 11:12:26,100,838,True,2023-03-07 11:12:27,EN,I agree.,Very knowledgeable,Moderately knowledgeable,Moderately knowledgeable,The model is a computer program that automatically classify different types of food.,Red parts of the image have a high influence on the model's prediction.,grilled_salmon,"Yes, I agree.",spring_rolls,"Yes, I agree.",,"No, I do not agree.",chocolate_mousse,"Yes, I agree.",macaroni_and_cheese,"Yes, I agree.",I am familiar enough and do not need more examples.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Because it got all but 1 correct.,The model is a protocol to follow in order to decide if the criminal defendant is likely to reoffend.,The attributes will influence the automated decisions for criminal recidivism.,Positive values (in red) have a higher impact to the model's decision that the defendant is likely to reoffend.,Yes,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",No,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",No,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",No,I think that the criminal defendant is not likely to reoffend.,"Yes, I agree.",No,I think that the criminal defendant is not likely to reoffend.,"Yes, I agree.",I am familiar enough and do not need more examples.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Agree,Agree,Agree,Because it was correct for all counts.,recidivism decile score,juvenile felony count,33,Male,
2023-03-07 11:03:30,2023-03-07 11:13:04,100,574,True,2023-03-07 11:13:05,EN,I agree.,Moderately knowledgeable,Moderately knowledgeable,Slightly knowledgeable,The model is a computer program that automatically classify different types of food.,Red parts of the image have a high influence on the model's prediction.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,peking_duck,"Yes, I agree.",,"Yes, I agree.",pad_thai,"No, I do not agree.",panna_cotta,"Yes, I agree.",club_sandwich,"No, I do not agree.",I need more examples to become familiar with the model.,filet_mignon,"Yes, I agree.",beet_salad,"Yes, I agree.",,,,,,,,,,,,,,,,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,"I trust the model, especially since I don't know the names of some of the dishes",The model is a protocol to follow in order to decide if the criminal defendant is likely to reoffend.,The attributes will influence the automated decisions for criminal recidivism.,Positive values (in red) have a higher impact to the model's decision that the defendant is likely to reoffend.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is not likely to reoffend.,"No, I do not agree.",Yes,I think that the criminal defendant is not likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is likely to reoffend.,"No, I do not agree.",Yes,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",I need more examples to become familiar with the model.,Yes,I think that the criminal defendant is not likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,I trust him because he has done more examples than me and is more experienced,race,priors count,25,Male,
2023-03-07 10:58:59,2023-03-07 11:13:32,100,873,True,2023-03-07 11:13:33,EN,I agree.,Slightly knowledgeable,Slightly knowledgeable,Not knowledgeable at all,The model is a computer program that automatically classify different types of food.,Red parts of the image have a high influence on the model's prediction.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,steak,"Yes, I agree.",,"Yes, I agree.",french_fries,"No, I do not agree.",,"Yes, I agree.",fried_rice,"Yes, I agree.",I need more examples to become familiar with the model.,,"Yes, I agree.",,"No, I do not agree.",Strongly disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Because robots and technology in  general can have a failures.,The model is a protocol to follow in order to decide if the criminal defendant is likely to reoffend.,The attributes will influence the automated decisions for criminal recidivism.,Positive values (in red) have a higher impact to the model's decision that the defendant is likely to reoffend.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is not likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is not likely to reoffend.,"Yes, I agree.",I am familiar enough and do not need more examples.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat disagree,Strongly agree,Agree,Disagree,Somewhat agree,The info is most of the times correct.,race,violence decile score,46,Female,
2023-03-07 10:59:06,2023-03-07 11:14:09,100,902,True,2023-03-07 11:14:10,EN,I agree.,Moderately knowledgeable,Slightly knowledgeable,Slightly knowledgeable,The model is a computer program that automatically classify different types of food.,Red parts of the image have a high influence on the model's prediction.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,peking_duck,"No, I do not agree.",,"No, I do not agree.",poutine,"Yes, I agree.",,"No, I do not agree.",,"Yes, I agree.",I am familiar enough and do not need more examples.,,,,,Disagree,Disagree,Strongly disagree,Disagree,Disagree,It seems to be basing its decision on a small portion of the original image (i.e. where highlighted in red).,The model is a computer program that automatically evaluates if a criminal defendant is likely to reoffend.,The attributes will influence the automated decisions for criminal recidivism.,Positive (in red) and negative values (in blue) have the same impact to the model's decision that the defendant is likely to reoffend.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is not likely to reoffend.,"Yes, I agree.",No,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is likely to reoffend.,"No, I do not agree.",Yes,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",I am familiar enough and do not need more examples.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat disagree,Somewhat disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,My decisions have differed from the model in some situations.,violence decile score,sex,32,Prefer not to say,
2023-03-07 10:59:03,2023-03-07 11:15:21,100,978,True,2023-03-07 11:15:22,EN,I agree.,Moderately knowledgeable,Moderately knowledgeable,Moderately knowledgeable,The model is a computer program that automatically classify different types of food.,Red parts of the image have a high influence on the model's prediction.,grilled_salmon,"Yes, I agree.",spring_rolls,"Yes, I agree.",cheese_plate,"Yes, I agree.",chocolate_mousse,"Yes, I agree.",macaroni_and_cheese,"Yes, I agree.",I am familiar enough and do not need more examples.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat agree,Somewhat agree,Agree,Somewhat disagree,Somewhat agree,It seemed to focus accurately on the parts of the food uncovered by other elements (like parsley on the mac and cheese),The model is a protocol to follow in order to decide if the criminal defendant is likely to reoffend.,The attributes will influence the automated decisions for criminal recidivism.,Positive (in red) and negative values (in blue) have the same impact to the model's decision that the defendant is likely to reoffend.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,I think that the criminal defendant is not likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is not likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is not likely to reoffend.,"Yes, I agree.",No,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is likely to reoffend.,"No, I do not agree.",I am familiar enough and do not need more examples.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither agree nor disagree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat agree,I trust the model to give the statistics based on the data at hand. ,race,priors count,29,Male,
2023-03-07 10:58:20,2023-03-07 11:15:31,100,1030,True,2023-03-07 11:15:31,EN,I agree.,Moderately knowledgeable,Not knowledgeable at all,Not knowledgeable at all,The model is a computer program that automatically classify different types of food.,Red parts of the image have a high influence on the model's prediction.,,,,,,,,,,,,,,,,grilled_salmon,"Yes, I agree.",I don't know,"Yes, I agree.",cheese_plate,"Yes, I agree.",ice_cream,"Yes, I agree.",,"Yes, I agree.",I am familiar enough and do not need more examples.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,I trust because I have no reason not to trust,The model is a computer program that automatically evaluates if a criminal defendant is likely to reoffend.,The attributes will influence the automated decisions for criminal recidivism.,Positive values (in red) have a higher impact to the model's decision that the defendant is likely to reoffend.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is likely to reoffend.,"No, I do not agree.",Yes,I think that the criminal defendant is likely to reoffend.,"No, I do not agree.",Yes,I think that the criminal defendant is not likely to reoffend.,"No, I do not agree.",,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",I need more examples to become familiar with the model.,Yes,I think that the criminal defendant is likely to reoffend.,"No, I do not agree.",,I think that the criminal defendant is likely to reoffend.,"No, I do not agree.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat agree,Disagree,Disagree,Disagree,Disagree,I don't trust because the model relies too much on race in my opinion,age category,violence decile score,22,Male,
2023-03-07 10:59:19,2023-03-07 11:15:38,100,979,True,2023-03-07 11:15:39,EN,I agree.,Slightly knowledgeable,Slightly knowledgeable,Not knowledgeable at all,The model is a computer program that automatically classify different types of food.,Red parts of the image have a high influence on the model's prediction.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,peking_duck,"No, I do not agree.",french_onion_soup,"Yes, I agree.",poutine,"Yes, I agree.",,"No, I do not agree.",,"No, I do not agree.",I am familiar enough and do not need more examples.,,,,,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Model may be useful and recognise type of food I've never seen before and name it correctly but it also can be very wrong with its judgments which makes me not trust it at all. ,The model is a protocol to follow in order to decide if the criminal defendant is likely to reoffend.,The attributes will influence the automated decisions for criminal recidivism.,Positive values (in red) have a higher impact to the model's decision that the defendant is likely to reoffend.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",No,I think that the criminal defendant is likely to reoffend.,"No, I do not agree.",No,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",I am familiar enough and do not need more examples.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,"Hard to say since my decisions were similar to decisions made by the model but even I may be wrong, so could be the model. I can certainly say that me and the model were very close when making decisions but I'm not 100% sure that is enough. ",age category,violence decile score,27,Male,
2023-03-07 10:58:21,2023-03-07 11:15:57,100,1056,True,2023-03-07 11:15:57,EN,I agree.,Slightly knowledgeable,Slightly knowledgeable,Slightly knowledgeable,The model is a computer program that automatically classify different types of food.,Red parts of the image have a high influence on the model's prediction.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pork_chop,"Yes, I agree.",,"Yes, I agree.",french_fries,"No, I do not agree.",panna_cotta,"Yes, I agree.",fried_rice,"Yes, I agree.",I am familiar enough and do not need more examples.,,,,,Strongly disagree,Somewhat agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,It did not get some of them right,The model is a computer program that automatically evaluates if a criminal defendant is likely to reoffend.,The attributes will influence the automated decisions for criminal recidivism.,Positive (in red) and negative values (in blue) have the same impact to the model's decision that the defendant is likely to reoffend.,Yes,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is not likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is not likely to reoffend.,"Yes, I agree.",I am familiar enough and do not need more examples.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat agree,Agree,Agree,Strongly agree,Agree,It was accurate in all answers,age category,recidivism decile score,29,Male,
2023-03-07 10:58:07,2023-03-07 11:16:31,100,1103,True,2023-03-07 11:16:32,EN,I agree.,Slightly knowledgeable,Slightly knowledgeable,Not knowledgeable at all,The model is a computer program that automatically classify different types of food.,Red parts of the image have a high influence on the model's prediction.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pork_chop,"No, I do not agree.",french_onion_soup,"No, I do not agree.",french_fries,"Yes, I agree.",eggs_benedict,"Yes, I agree.",fried_rice,"Yes, I agree.",I am familiar enough and do not need more examples.,,,,,Somewhat agree,Somewhat disagree,Disagree,Neither agree nor disagree,Disagree,Sometimes the colours were in the wrong areas,The model is a protocol to follow in order to decide if the criminal defendant is likely to reoffend.,The attributes will influence the automated decisions for criminal recidivism.,Positive (in red) and negative values (in blue) have the same impact to the model's decision that the defendant is likely to reoffend.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,I think that the criminal defendant is not likely to reoffend.,"No, I do not agree.",Yes,I think that the criminal defendant is not likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is not likely to reoffend.,"Yes, I agree.",Yes,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",I am familiar enough and do not need more examples.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Agree,Seems accurate enough ,race,age category,26,Male,
2023-03-07 11:03:25,2023-03-07 11:16:35,100,790,True,2023-03-07 11:16:35,EN,I agree.,Extremely knowledgeable,Moderately knowledgeable,Slightly knowledgeable,The model is a computer program that automatically classify different types of food.,Red parts of the image have a high influence on the model's prediction.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prime_rib,"No, I do not agree.",hummus,"No, I do not agree.",french_fries,"No, I do not agree.",creme_brulee,"Yes, I agree.",,"Yes, I agree.",I am familiar enough and do not need more examples.,,,,,Neither agree nor disagree,Disagree,Disagree,Somewhat disagree,Strongly disagree,distrust,The model is a computer program that automatically evaluates if a criminal defendant is likely to reoffend.,The attributes will not influence the automated decisions for criminal recidivism.,Positive values (in red) have a higher impact to the model's decision that the defendant is likely to reoffend.,Yes,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",No,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",No,I think that the criminal defendant is likely to reoffend.,"Yes, I agree.",No,I think that the criminal defendant is not likely to reoffend.,"Yes, I agree.",No,I think that the criminal defendant is not likely to reoffend.,"Yes, I agree.",I am familiar enough and do not need more examples.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Agree,Agree,Strongly disagree,Agree,the model makes good predictions and thats why i trust this model overall,juvenile other count,priors count,31,Male,
